Offense Type,Premise,BlockRange,StreetName,Type
Theft,"Parks and Recreation, Zoo, Swimming Pool",5400-5499,CARROLTON,ST
AutoTheft,Driveway,3600-3699,PENWOOD,WAY
Theft,Driveway,4000-4099,DUVAL,ST
Burglary,Vacant Hospital,6100-6199,LOOP,-
Theft,Commercial Parking Lot or Garage,6800-6899,LONG,DR
AutoTheft,Commercial Building,4400-4499,TELEPHONE,RD
AutoTheft,Apartment Parking Lot,100-199,WINKLER,DR
Theft,Strip Business Center Parking Lot,7600-7699,PARK PLACE,BLVD
Theft,Apartment Parking Lot,100-199,WINKLER,DR
Theft,Miscellaneous Business (Non-Specific),7300-7399,MOLINE,ST
Theft,Residence or House,7100-7199,EPPES,ST
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,6800-6899,LOOP,-
Burglary,Commercial Parking Lot or Garage,5300-5399,TELEPHONE,RD
Theft,Service or Gas Station,2400-2499,WAYSIDE,DR
Theft,Department or Discount Store,6800-6899,GULF,FWY
Theft,Convenience Store,6100-6199,LOOP,-
Rape,"Other, Unknown, or Not Listed",6300-6399,GULF,FWY
Burglary,Apartment,3800-3899,TELEPHONE,RD
Theft,Convenience Store Parking Lot,2400-2499,WAYSIDE,DR
Burglary,Convenience Store,3400-3499,BROAD,ST
AutoTheft,"Road, Street, or Sidewalk",3500-3599,BURGUNDY,-
Robbery,Convenience Store Parking Lot,3800-3899,DOVER,ST
Theft,Convenience Store,6100-6199,LONG,DR
Robbery,"Road, Street, or Sidewalk",7200-7299,WINFREE,DR
AutoTheft,"Road, Street, or Sidewalk",2900-2999,INEZ,-
Theft,Grocery Store or Supermarket,3100-3199,WOODRIDGE,DR
Theft,Service or Gas Station,6100-6199,LOOP,-
Theft,Strip Business Center Parking Lot,3300-3399,TELEPHONE,RD
Theft,Service or Gas Station,6100-6199,LOOP,-
Theft,Department or Discount Store,4000-4099,TELEPHONE,RD
Theft,Apartment,2900-2999,WOODRIDGE,DR
Burglary,Apartment,3500-3599,EVERGREEN,DR
Burglary,Residence or House,4000-4099,ERBY,ST
Theft,Apartment Parking Lot,2500-2599,BEATTY,ST
Theft,Bank,7500-7599,PARK PLACE,BLVD
Theft,Department or Discount Store,4000-4099,TELEPHONE,RD
Theft,Department or Discount Store,6800-6899,GULF,FWY
Theft,Other Parking Lot,6600-6699,GULF,FWY
Aggravated Assault,Residence or House,6600-6699,FAIRWAY,DR
Theft,Auto Repair,3500-3599,TELEPHONE,RD
Burglary,Auto Repair,6600-6699,MAYFAIR,ST
Burglary,Apartment,6100-6199,LOOP,-
Theft,Service or Gas Station,6100-6199,LOOP,-
Theft,"Physician, Doctor, Dentist's Office",5900-5999,LONG,DR
AutoTheft,Commercial Parking Lot or Garage,1000-1099,GULFGATE CENTER MALL,-
AutoTheft,"Road, Street, or Sidewalk",2800-2899,LIDSTONE,-
Theft,Apartment,8500-8599,BROADWAY,ST
Theft,Residence or House,6200-6299,CHAFFIN,ST
Burglary,Residence or House,7900-7999,GLENLEA,-
Burglary,Garage or Carport,6700-6799,RICHWOOD,RD
Aggravated Assault,Restaurant or Cafeteria Parking Lot,7800-7899,BELLFORT,ST
AutoTheft,Apartment Parking Lot,8700-8799,BROADWAY,ST
Theft,Residence or House,6200-6299,THRUSH,DR
Theft,Apartment,8200-8299,BROADWAY,ST
Aggravated Assault,Restaurant or Cafeteria,6400-6499,TELEPHONE,RD
Robbery,"Road, Street, or Sidewalk",8400-8499,BROADWAY,ST
Aggravated Assault,Residence or House,6500-6599,HOGUE,ST
Burglary,Apartment,8900-8999,BROADWAY,ST
Theft,Miscellaneous Business (Non-Specific),6800-6899,LINDBERGH,ST
Theft,Rental Storage Facility,8900-8999,HINMAN,-
Murder,"Other, Unknown, or Not Listed",8400-8499,BROADWAY,ST
Theft,Residence or House,6400-6499,LUCE,ST
Burglary,Residence or House,8500-8599,GLENCREST,ST
AutoTheft,Hotel or Motel Parking Lot,7900-7999,MOSLEY,RD
Aggravated Assault,Apartment,8600-8699,BROADWAY,ST
Theft,Apartment Parking Lot,8500-8599,BROADWAY,ST
Theft,Restaurant or Cafeteria,6400-6499,TELEPHONE,RD
Theft,"Other, Unknown, or Not Listed",3900-3999,BROADWAY,ST
Theft,Apartment Parking Lot,8400-8499,BROADWAY,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",6200-6299,NORTHDALE,ST
Burglary,Apartment,8400-8499,BROADWAY,ST
AutoTheft,Miscellaneous Business (Non-Specific),6800-6899,LA PASEO,ST
AutoTheft,Residence or House,8800-8899,GLENCREST,ST
Theft,"Road, Street, or Sidewalk",8100-8199,GLENLOCH,DR
AutoTheft,Restaurant or Cafeteria Parking Lot,9100-9199,GULF,FWY
Aggravated Assault,Residence or House,7400-7499,DILLON,ST
Theft,Other Parking Lot,7700-7799,OAK VISTA,ST
Aggravated Assault,Residence or House,8500-8599,DOVER,ST
Theft,Restaurant or Cafeteria Parking Lot,6300-6399,TELEPHONE,RD
Burglary,Clothing Store,8400-8499,GULF,FWY
Burglary,Residence or House,6800-6899,LYNDHURST,ST
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,8500-8599,GULF,FWY
Theft,Drug Store or Medical Supply,8200-8299,BROADWAY,ST
Robbery,Apartment Parking Lot,8900-8999,GLENCREST,ST
Burglary,Apartment,8800-8899,GULF,FWY
Theft,Service or Gas Station,8300-8399,GULF,FWY
Burglary,Apartment,8400-8499,BROADWAY,ST
Theft,Convenience Store,8800-8899,2 BROADWAY,-
AutoTheft,Residence or House,7500-7599,EDNA,ST
AutoTheft,Apartment Parking Lot,8500-8599,BROADWAY,ST
Theft,Residence or House,7900-7999,GLENVISTA,ST
Aggravated Assault,Apartment,8600-8699,BROADWAY,ST
Burglary,Residence or House,7400-7499,ASHBURN,ST
Theft,Service or Gas Station,8300-8399,GULF,FWY
Theft,Residence or House,7400-7499,LAKEHURST,ST
Theft,Apartment,8400-8499,BROADWAY,ST
Robbery,Commercial Parking Lot or Garage,7600-7699,AIRPORT,BLVD
Theft,Driveway,7200-7299,DILLON,ST
AutoTheft,Other Parking Lot,8300-8399,BROADWAY,ST
Theft,Residence or House,8400-8499,BROADWAY,ST
Theft,Apartment Parking Lot,8400-8499,BROADWAY,ST
Theft,Convenience Store,7700-7799,BELLFORT,ST
Theft,Restaurant or Cafeteria Parking Lot,UNK,GULF FWY OB/MONROE RD,FWY
AutoTheft,"Road, Street, or Sidewalk",8100-8199,ANACORTES,ST
Theft,Apartment Parking Lot,8700-8799,BROADWAY,ST
Burglary,Garage or Carport,6800-6899,FLAMINGO,DR
Theft,Apartment Parking Lot,8700-8799,BROADWAY,ST
Theft,Miscellaneous Business (Non-Specific),8300-8399,BROADWAY,ST
Theft,Hotel or Motel Parking Lot,9100-9199,GULF,FWY
Robbery,Apartment Parking Lot,8800-8899,GLENCREST,ST
Aggravated Assault,Apartment Parking Lot,8600-8699,BROADWAY,ST
AutoTheft,"Hotel, Motel, Inn, Etc.",8300-8399,BROADWAY,ST
Theft,Apartment Parking Lot,8800-8899,BROADWAY,ST
Robbery,Service or Gas Station,8400-8499,GULF,FWY
AutoTheft,Apartment Parking Lot,8800-8899,BROADWAY,ST
Theft,Apartment Parking Lot,8300-8399,BROADWAY,ST
Burglary,Apartment,8700-8799,BROADWAY,ST
Burglary,Convenience Store,8500-8599,BROADWAY,ST
Theft,Residence or House,6800-6899,FLAMINGO,DR
Theft,Hotel or Motel Parking Lot,7900-7999,MOSLEY,RD
Theft,Apartment Parking Lot,7600-7699,MOLINE,ST
Burglary,Apartment,7500-7599,DROUET,ST
Theft,Commercial Parking Lot or Garage,7700-7799,AIRPORT,BLVD
AutoTheft,Apartment Parking Lot,7900-7999,GROVE RIDGE,DR
Theft,Hotel or Motel Parking Lot,7700-7799,AIRPORT,BLVD
Theft,Apartment Parking Lot,7600-7699,GLEN PRAIRIE,DR
AutoTheft,Apartment,7900-7999,MORLEY,ST
Theft,Car Wash,7800-7899,ROCKHILL,-
Burglary,Apartment,8700-8799,BROADWAY,ST
Theft,Specialty Store (Non-Specific),7900-7999,BELLFORT,ST
Theft,Apartment Parking Lot,7000-7099,BELLFORT,ST
Theft,Service or Gas Station,6600-6699,TELEPHONE,RD
Theft,"Other, Unknown, or Not Listed",8200-8299,BROADWAY,ST
Theft,Apartment Parking Lot,8500-8599,BROADWAY,ST
Theft,Hotel or Motel Parking Lot,7900-7999,MOSLEY,RD
Burglary,Convenience Store,7900-7999,BELLFORT,ST
Burglary,Residence or House,8600-8699,RUTHBY,-
Theft,Apartment Parking Lot,8900-8999,BROADWAY,ST
Theft,Apartment,8400-8499,BROADWAY,ST
Theft,Driveway,7900-7999,WILMERDEAN,-
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",8700-8799,GLENCREST,ST
Theft,Other Parking Lot,9000-9099,AIRPORT,BLVD
Burglary,Apartment,8100-8199,STONE,-
AutoTheft,Other Parking Lot,6700-6799,BELLFORT,ST
Aggravated Assault,Apartment,8900-8999,GLENCREST,ST
Theft,Apartment Parking Lot,8900-8999,BROADWAY,ST
Theft,Other Parking Lot,7900-7999,MOSLEY,RD
Burglary,"Church, Synagogue, or Temple",7400-7499,LINDENCREST,ST
AutoTheft,Apartment Parking Lot,8700-8799,BROADWAY,ST
AutoTheft,Apartment Parking Lot,8700-8799,BROADWAY,ST
Theft,Residence or House,8100-8199,ANACORTES,ST
Burglary,Apartment,8700-8799,BROADWAY,ST
Aggravated Assault,Strip Business Center Parking Lot,8100-8199,BROADWAY,ST
Theft,Apartment Parking Lot,8500-8599,BROADWAY,ST
Theft,Residence or House,7900-7999,GLENBRAE,ST
Theft,Apartment Parking Lot,8700-8799,BROADWAY,ST
AutoTheft,Apartment Parking Lot,8500-8599,BROADWAY,ST
Burglary,Restaurant or Cafeteria,8300-8399,GULF,FWY
AutoTheft,Driveway,7600-7699,BUENA VISTA,ST
Robbery,Restaurant or Cafeteria,8100-8199,AIRPORT,BLVD
Burglary,Drug Store or Medical Supply,3900-3999,REVEILLE,ST
Burglary,Residence or House,4100-4199,ERIE,ST
Burglary,Garage or Carport,6800-6899,FLAMINGO,DR
Burglary,"Hotel, Motel, Inn, Etc.",7900-7999,MOSLEY,RD
Theft,Grocery Store or Supermarket Parking Lot,8200-8299,BROADWAY,ST
Burglary,Residence or House,8200-8299,GLEN VALLEY,DR
Aggravated Assault,Apartment,8200-8299,LEONORA,-
Theft,Other Parking Lot,6200-6299,TELEPHONE,RD
Theft,Commercial Parking Lot or Garage,7900-7999,AIRPORT,BLVD
Burglary,Apartment,8600-8699,BROADWAY,ST
Burglary,Apartment,8700-8799,BROADWAY,ST
Theft,Residence or House,8900-8999,GLENCREST,ST
Theft,Other Parking Lot,7000-7099,REED,RD
Theft,Apartment Parking Lot,8500-8599,BROADWAY,ST
Aggravated Assault,Convenience Store,7500-7599,BELLFORT,ST
Theft,Miscellaneous Business (Non-Specific),7900-7999,BELLFORT,ST
Theft,Department or Discount Store,6900-6999,BELLFORT,ST
Robbery,Restaurant or Cafeteria,7800-7899,BELLFORT,ST
Theft,Residence or House,8500-8599,RUTHBY,-
AutoTheft,"Road, Street, or Sidewalk",8200-8299,MATTBY,-
AutoTheft,Apartment Parking Lot,8500-8599,BROADWAY,ST
Burglary,Residence or House,8600-8699,WYNLEA,-
Theft,"Libraries, Museums",6700-6799,BELLFORT,ST
Robbery,"Hotel, Motel, Inn, Etc.",7700-7799,AIRPORT,BLVD
Theft,Other Parking Lot,8500-8599,GULF,FWY
Theft,"Road, Street, or Sidewalk",3900-3999,DE LEON,ST
Rape,Driveway,8500-8599,BROADWAY,ST
Aggravated Assault,Apartment,8700-8799,BROADWAY,ST
Aggravated Assault,Apartment,8500-8599,BROADWAY,ST
Burglary,Apartment,4100-4199,DOVER,ST
Aggravated Assault,Residence or House,6500-6599,THRUSH,DR
Theft,Apartment Parking Lot,8500-8599,BROADWAY,ST
AutoTheft,Restaurant or Cafeteria Parking Lot,8400-8499,GULF,FWY
AutoTheft,Apartment Parking Lot,8800-8899,BROADWAY,ST
AutoTheft,"Road, Street, or Sidewalk",8200-8299,ROCKHILL,-
AutoTheft,Other Parking Lot,8300-8399,BROADWAY,ST
Theft,Apartment,8200-8299,BROADWAY,ST
Theft,Service or Gas Station,6300-6399,TELEPHONE,RD
AutoTheft,Apartment Parking Lot,8900-8999,BROADWAY,ST
AutoTheft,Apartment Parking Lot,8700-8799,BROADWAY,ST
AutoTheft,Apartment Parking Lot,8900-8999,BROADWAY,ST
Theft,Driveway,6000-6099,LEDBETTER,ST
Aggravated Assault,Other Parking Lot,8000-8099,PARK PLACE,BLVD
Aggravated Assault,Apartment,8700-8799,BROADWAY,ST
AutoTheft,Rental Storage Facility,9300-9399,GULF,FWY
Robbery,Service or Gas Station,6900-6999,BELLFORT,ST
Aggravated Assault,Residence or House,6400-6499,WESTOVER,ST
Theft,Hotel or Motel Parking Lot,9000-9099,AIRPORT,BLVD
Theft,"Road, Street, or Sidewalk",6300-6399,TELEPHONE,RD
Theft,Hotel or Motel Parking Lot,6700-6799,TELEPHONE,RD
AutoTheft,Hotel or Motel Parking Lot,9100-9199,GULF,FWY
AutoTheft,Rental Storage Facility,7600-7699,AIRPORT,BLVD
Theft,Miscellaneous Business (Non-Specific),8300-8399,TELEPHONE,RD
Theft,Residence or House,7500-7599,ALMEDA GENOA,RD
Theft,Not Listed,6800-6899,TELEAN,-
Theft,Apartment Parking Lot,10900-10999,TELEPHONE,RD
Theft,Residence or House,7800-7899,RED ROBIN,LN
AutoTheft,Apartment Parking Lot,10200-10299,TELEPHONE,RD
Theft,Driveway,8000-8099,SAYLYNN,LN
Theft,Other Parking Lot,11500-11599,PEARLAND,PKWY
Theft,Service or Gas Station,8400-8499,SAM HOUSTON,PKWY
Theft,Restaurant or Cafeteria Parking Lot,8400-8499,HALL,RD
Theft,Service or Gas Station,11100-11199,MONROE,RD
Theft,Residence or House,8200-8299,PEEKSKILL,LN
Aggravated Assault,Service or Gas Station,7600-7699,ALMEDA GENOA,RD
Theft,Driveway,10800-10899,TELEPHONE,RD
Theft,Driveway,8400-8499,MISTY VALE,LN
Theft,"Other, Unknown, or Not Listed",11100-11199,FORBES,RD
Theft,Service or Gas Station,11100-11199,MONROE,RD
Theft,Service or Gas Station,10600-10699,MONROE,RD
Aggravated Assault,Convenience Store Parking Lot,10800-10899,TELEPHONE,RD
Theft,Apartment Parking Lot,7900-7999,SAM HOUSTON,PKWY
Robbery,"Road, Street, or Sidewalk",8300-8399,ALMEDA GENOA,RD
AutoTheft,Driveway,10900-10999,ARENDALE,ST
Theft,"Field, Woods, Forest, Park",8100-8199,COASTWAY,-
Theft,Driveway,10400-10499,BALLANTINE,ST
Theft,Residence or House,8200-8299,SAYLYNN,LN
Theft,Apartment,7900-7999,SAM HOUSTON,PKWY
Aggravated Assault,Residence or House,7400-7499,FUQUA,ST
Theft,Other Parking Lot,7700-7799,SAM HOUSTON,PKWY
Robbery,Department or Discount Store,8000-8099,FUQUA,ST
Theft,Apartment Parking Lot,11500-11599,PEARLAND,PKWY
Theft,Commercial Parking Lot or Garage,8500-8599,SAM HOUSTON,PKWY
AutoTheft,Restaurant or Cafeteria Parking Lot,11300-11399,MONROE,RD
Robbery,Service or Gas Station,8400-8499,SAM HOUSTON,PKWY
Theft,Driveway,8400-8499,LETTIE,ST
Burglary,Construction Site,6700-6799,ALMEDA GENOA,RD
Theft,Driveway,8100-8199,MISTY VALE,LN
Theft,Light Rail Platform,5400-5499,GRIGGS,RD
Aggravated Assault,Residence or House,6600-6699,WESTON,ST
Robbery,"Other, Unknown, or Not Listed",6900-6999,CULLEN,BLVD
Aggravated Assault,Strip Business Center Parking Lot,3600-3699,OLD SPANISH,TRL
Burglary,Residence or House,6700-6799,PEERLESS,ST
Aggravated Assault,Convenience Store,6800-6899,CULLEN,BLVD
Aggravated Assault,"Road, Street, or Sidewalk",3900-3999,IH 610,FWY
Burglary,Residence or House,3800-3899,ALBERTA,ST
Robbery,Apartment Parking Lot,5600-5699,ROYAL PALMS,ST
Theft,Grocery Store or Supermarket,6100-6199,SCOTT,ST
Theft,Apartment Parking Lot,5500-5599,GRIGGS,RD
Theft,Apartment Parking Lot,5500-5599,GRIGGS,RD
Theft,Residence or House,3600-3699,IDAHO,ST
Aggravated Assault,Service or Gas Station,6800-6899,FOSTER,ST
Theft,Apartment,5500-5599,GRIGGS,-
Theft,Residence or House,4000-4099,WARD,RD
Robbery,Residence or House,5200-5299,KINGSBURY,ST
Aggravated Assault,Residence or House,3300-3399,YELLOWSTONE,BLVD
Rape,"Other, Unknown, or Not Listed",5200-5299,GRIGGS,RD
Robbery,Bank,4400-4499,GRIGGS,RD
Theft,Apartment Parking Lot,4900-4999,MARTIN LUTHER KING,BLVD
Burglary,Residence or House,6100-6199,SHERWOOD,DR
Aggravated Assault,Residence or House,5300-5399,KEYSTONE,ST
Rape,"Vacant Other Residential (Apartment,Dorms)",6700-6799,SCOTT,ST
Burglary,Residence or House,6100-6199,CAVANAUGH,ST
Theft,Driveway,4900-4999,MARTIN LUTHER KING,BLVD
Aggravated Assault,Residence or House,6900-6999,PEERLESS,ST
Burglary,Apartment,4700-4799,WARD,RD
Burglary,Residence or House,6600-6699,FOSTER,ST
Aggravated Assault,Apartment,6800-6899,PEERLESS,ST
Robbery,Service or Gas Station,4300-4399,OLD SPANISH,TRL
Robbery,Service or Gas Station,6800-6899,CULLEN,BLVD
Theft,"Other, Unknown, or Not Listed",5700-5799,MARTIN LUTHER KING,BLVD
Theft,Service or Gas Station,6800-6899,CULLEN,BLVD
Aggravated Assault,Apartment Parking Lot,7000-7099,SCOTT,ST
Aggravated Assault,Residence or House,6700-6799,STEARNS,ST
Theft,Department or Discount Store,3800-3899,OLD SPANISH,TRL
Robbery,Residence or House,6600-6699,CADILLAC,ST
Robbery,"Road, Street, or Sidewalk",4900-4999,MARTIN LUTHER KING,BLVD
Theft,Strip Business Center Parking Lot,3500-3599,OLD SPANISH,TRL
Theft,Grocery Store or Supermarket,6000-6099,SCOTT,ST
Burglary,Specialty Store (Non-Specific),4800-4899,MARTIN LUTHER KING,BLVD
Aggravated Assault,"Road, Street, or Sidewalk",7500-7599,SCOTT,ST
Theft,Driveway,3600-3699,YOSEMITE,ST
Theft,Driveway,6700-6799,SIDNEY,ST
AutoTheft,Driveway,4800-4899,ARVILLA,LN
Robbery,Restaurant or Cafeteria,3700-3799,OLD SPANISH,TRL
Theft,Apartment,6600-6699,MADRID,ST
Rape,Residence or House,6800-6899,CALHOUN,RD
Theft,Convenience Store,6800-6899,CULLEN,BLVD
Theft,Convenience Store,6800-6899,CULLEN,BLVD
Theft,Apartment Parking Lot,3300-3399,YELLOWSTONE,BLVD
Aggravated Assault,Auto Repair,6600-6699,PEERLESS,ST
Aggravated Assault,Residence or House,3900-3999,COSBY,ST
Aggravated Assault,Convenience Store,6600-6699,CULLEN,BLVD
Theft,Residence or House,6800-6899,SIDNEY,ST
Theft,Service or Gas Station,6800-6899,CULLEN,BLVD
Theft,"Road, Street, or Sidewalk",4900-4999,MARTIN LUTHER KING,BLVD
Aggravated Assault,Apartment,3900-3999,CORDER,ST
Theft,Apartment,5600-5699,ROYAL PALMS,ST
Rape,Residence or House,5100-5199,OASIS,PRK
Theft,Other Parking Lot,4500-4599,GRIGGS,RD
Burglary,Apartment,3300-3399,YELLOWSTONE,BLVD
Burglary,Apartment,6000-6099,SCHROEDER,RD
Rape,Apartment,5100-5199,GRIGGS,RD
Theft,Bar or Night Club Parking Lot,4800-4899,MARTIN LUTHER KING,BLVD
Theft,Grocery Store or Supermarket,6100-6199,SCOTT,ST
Aggravated Assault,"Road, Street, or Sidewalk",3800-3899,OLD SPANISH,TRL
Theft,Apartment Parking Lot,3900-3999,FAULKNER,ST
Aggravated Assault,Residence or House,3700-3799,SOUTHLAWN,ST
Aggravated Assault,Residence or House,6600-6699,BURKETT,ST
Burglary,Residence or House,6700-6799,CONLEY,ST
Theft,Apartment,5600-5699,ROYAL PALMS,ST
Burglary,Residence or House,7300-7399,ENGLAND,ST
Aggravated Assault,Restaurant or Cafeteria,3600-3699,OLD SPANISH,TRL
Aggravated Assault,"Road, Street, or Sidewalk",5600-5699,ROYAL PALMS,ST
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,3500-3599,OLD SPANISH,TRL
Theft,Commercial Building,3900-3999,OLD SPANISH,TRL
Aggravated Assault,Apartment,6400-6499,NEW YORK,ST
Aggravated Assault,Residence or House,6600-6699,CADILLAC,ST
Aggravated Assault,Residence or House,5100-5199,YELLOWSTONE,BLVD
Aggravated Assault,Apartment,5600-5699,ROYAL PALMS,ST
Aggravated Assault,Residence or House,5200-5299,KELSO,ST
AutoTheft,Apartment Parking Lot,6800-6899,DEL RIO,ST
Aggravated Assault,Apartment,4000-4099,CORDER,ST
Aggravated Assault,Residence or House,6700-6799,NEW YORK,ST
Theft,Other Parking Lot,6000-6099,SCOTT,ST
Aggravated Assault,Apartment Parking Lot,5100-5199,GRIGGS,RD
Theft,"Road, Street, or Sidewalk",4700-4799,MARIETTA,LN
AutoTheft,Driveway,5100-5199,COSBY,ST
Aggravated Assault,Residence or House,4600-4699,DEWBERRY,ST
Aggravated Assault,Residence or House,5100-5199,ENYART,ST
Theft,Apartment,4900-4999,MARTIN LUTHER KING,BLVD
Aggravated Assault,"Road, Street, or Sidewalk",4900-4999,ENYART,ST
Burglary,Apartment,6600-6699,LONDON,ST
Theft,Grocery Store or Supermarket,3600-3699,OLD SPANISH,TRL
Rape,"Vacant Single Occ Resd(House,Townhs,Dplex)",5800-5899,EASTWOOD,ST
Aggravated Assault,Convenience Store Parking Lot,3600-3699,OLD SPANISH,TRL
Aggravated Assault,Convenience Store,5500-5599,MARTIN LUTHER KING,BLVD
Robbery,Miscellaneous Business (Non-Specific),9100-9199,CULLEN,BLVD
Burglary,Residence or House,9600-9699,CHESTERFIELD,DR
Theft,Other Parking Lot,9000-9099,COMAL,ST
AutoTheft,Driveway,4300-4399,ALVIN,ST
Theft,"Road, Street, or Sidewalk",9100-9199,CULLEN,BLVD
Burglary,Residence or House,7900-7999,ROCK ROSE,ST
Theft,Driveway,8000-8099,LIVINGSTON,ST
Theft,Residence or House,8300-8399,WOODWARD,RD
Aggravated Assault,Residence or House,5100-5199,HIGGINS,ST
Theft,Residence or House,4100-4199,MALLOW,ST
Robbery,Service or Gas Station,7400-7499,CULLEN,BLVD
Robbery,Residence or House,4200-4299,CLOVER,ST
Aggravated Assault,Residence or House,4500-4599,SUNFLOWER,ST
Burglary,Apartment,8300-8399,CANYON,ST
Theft,Apartment Rental Office,7400-7499,CALHOUN,RD
Theft,Convenience Store,9400-9499,CULLEN,BLVD
Theft,Miscellaneous Business (Non-Specific),7400-7499,CULLEN,BLVD
AutoTheft,Driveway,7200-7299,TIERWESTER,ST
Aggravated Assault,Residence or House,4300-4399,STASSEN,ST
Theft,Miscellaneous Business (Non-Specific),9400-9499,CULLEN,BLVD
Aggravated Assault,"Road, Street, or Sidewalk",4600-4699,LARKSPUR,ST
AutoTheft,Convenience Store,8900-8999,CULLEN,BLVD
Burglary,Apartment,7800-7899,TIERWESTER,ST
Theft,Residence or House,4700-4799,BRINKLEY,ST
Aggravated Assault,Residence or House,4900-4999,REDBUD,ST
Robbery,Apartment,10000-10099,CULLEN,BLVD
Theft,Bar or Night Club Parking Lot,4000-4099,MAGGIE,ST
Robbery,"Road, Street, or Sidewalk",7500-7599,SCOTT,ST
Theft,Department or Discount Store,7300-7399,SCOTT,ST
Aggravated Assault,Apartment,3700-3799,FAULKNER,ST
Aggravated Assault,Apartment Parking Lot,3600-3699,SEABROOK,ST
Aggravated Assault,Residence or House,3800-3899,MT PLEASANT,ST
Robbery,Apartment Parking Lot,10000-10099,CULLEN,BLVD
Aggravated Assault,Residence or House,4200-4299,CLOVER,ST
Aggravated Assault,Residence or House,3000-3099,GROTON,DR
Aggravated Assault,Residence or House,3000-3099,GROTON,DR
Theft,Residence or House,5000-5099,LINGONBERRY,ST
Theft,Convenience Store,8300-8399,CALHOUN,RD
Rape,"Vacant Other Residential (Apartment,Dorms)",3700-3799,NATHANIEL BROWN,ST
Burglary,Residence or House,4200-4299,DAVENPORT,ST
Aggravated Assault,Residence or House,3700-3799,MT PLEASANT,ST
Burglary,Residence or House,3000-3099,BRISBANE,ST
Theft,Convenience Store,4600-4699,MAGGIE,ST
Theft,Convenience Store,2700-2799,REED,RD
Theft,Residence or House,4600-4699,DAVENPORT,ST
Theft,Grocery Store or Supermarket,9400-9499,CULLEN,BLVD
Theft,Department or Discount Store,9400-9499,CULLEN,BLVD
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",8100-8199,COMAL,ST
Aggravated Assault,"Road, Street, or Sidewalk",4500-4599,ALVIN,ST
AutoTheft,"Vacant Other Residential (Apartment,Dorms)",8900-8999,SCOTT,ST
AutoTheft,Bar or Night Club Parking Lot,4100-4199,REED,RD
Robbery,Bus Stop,9200-9299,CULLEN,BLVD
Robbery,Service or Gas Station,9400-9499,CULLEN,BLVD
Theft,Convenience Store Parking Lot,7400-7499,CULLEN,-
Theft,"Other, Unknown, or Not Listed",3100-3199,SPARROW,-
Burglary,Residence or House,4600-4699,BRINKLEY,ST
Robbery,Convenience Store,9600-9699,SCOTT,ST
Theft,Hotel or Motel Parking Lot,5100-5199,MALLOW,ST
Theft,Convenience Store,7400-7499,CULLEN,BLVD
Theft,Convenience Store,4800-4899,BELLFORT,ST
AutoTheft,Other Parking Lot,7500-7599,SOUTH,FWY
Theft,Convenience Store,2700-2799,REED,RD
Aggravated Assault,Driveway,4900-4999,VAN FLEET,ST
Aggravated Assault,Apartment,4200-4299,BARBERRY,DR
Robbery,"Road, Street, or Sidewalk",5100-5199,LARKSPUR,ST
Aggravated Assault,Residence or House,4900-4999,PERSHING,ST
Burglary,Residence or House,10200-10299,CHESTERFIELD,DR
Robbery,Residence or House,4300-4399,MAGGIE,ST
AutoTheft,Apartment Parking Lot,8300-8399,CANYON,ST
Aggravated Assault,Apartment,7400-7499,CALHOUN,RD
Theft,Residence or House,4700-4799,BRINKLEY,ST
Aggravated Assault,Apartment Parking Lot,4100-4199,BARBERRY,DR
Theft,Apartment Parking Lot,4200-4299,BARBERRY,DR
Theft,Mall Parking Lot,UNK,ALMEDA MALL,-
Theft,Department or Discount Store,9100-9199,CULLEN,BLVD
Theft,Apartment Parking Lot,3700-3799,FAULKNER,ST
Aggravated Assault,Apartment,4600-4699,BRINKLEY,ST
Theft,Residence or House,8000-8099,CANYON,ST
AutoTheft,Hotel or Motel Parking Lot,3400-3499,AIRPORT,BLVD
Theft,Residence or House,9500-9599,SIERRA,DR
Burglary,Residence or House,8300-8399,CANNON,ST
Theft,Convenience Store,2800-2899,REED,RD
Aggravated Assault,Apartment,5000-5099,SUNFLOWER,ST
Aggravated Assault,Residence or House,4900-4999,LINGONBERRY,ST
Aggravated Assault,Restaurant or Cafeteria Parking Lot,3600-3699,REED,RD
Burglary,Apartment,3700-3799,SOUTHLAWN,ST
Rape,Apartment,7400-7499,CALHOUN,RD
Burglary,Apartment,5400-5499,WILMINGTON,ST
Theft,Residence or House,4800-4899,ALVIN,ST
Burglary,Residence or House,10100-10199,CHESTERFIELD,DR
Aggravated Assault,"Road, Street, or Sidewalk",7200-7299,SCOTT,ST
Theft,"Other, Unknown, or Not Listed",3500-3599,HOLMES,RD
Aggravated Assault,Residence or House,3900-3999,MCKINLEY,ST
Theft,Bank,4600-4699,REED,RD
Theft,Other Parking Lot,7400-7499,COFFEE,ST
Aggravated Assault,"Road, Street, or Sidewalk",3800-3899,LYDIA,ST
Theft,Apartment,3300-3399,ALICE,ST
Theft,Apartment Parking Lot,3300-3399,ALICE,ST
