Offense Type,Premise,BlockRange,StreetName,Type
Aggravated Assault,"Road, Street, or Sidewalk",4500-4599,REDBUD,-
Aggravated Assault,Residence or House,4100-4199,CLOVER,ST
Theft,Driveway,8000-8099,LIVINGSTON,-
Burglary,Apartment,8300-8399,CANYON,ST
Aggravated Assault,Residence or House,4100-4199,SHELBY,CIR
Theft,Apartment Parking Lot,7200-7299,SCOTT,ST
Burglary,Residence or House,9000-9099,FERDINAND,-
Robbery,Garage or Carport,3700-3799,AMOS,ST
Rape,"Hotel, Motel, Inn, Etc.",8900-8999,COMAL,-
Robbery,"Road, Street, or Sidewalk",8300-8399,PARNELL,-
Robbery,Residence or House,4100-4199,REED,RD
Aggravated Assault,Apartment Parking Lot,4700-4799,WENDA,ST
Aggravated Assault,Apartment,3700-3799,SOUTHLAWN,-
Aggravated Assault,Residence or House,4300-4399,PHLOX,-
Robbery,"Hotel, Motel, Inn, Etc.",3100-3199,HOLMES,RD
Auto Theft,"Parks and Recreation, Zoo, Swimming Pool",7400-7499,SCOTT,ST
Burglary,Residence or House,4300-4399,MAGGIE,-
Aggravated Assault,"Road, Street, or Sidewalk",8100-8199,JUTLAND,RD
Aggravated Assault,"Road, Street, or Sidewalk",5000-5099,HIGGINS,-
Aggravated Assault,"Road, Street, or Sidewalk",4900-4999,SOUTHWIND,ST
Theft,Residence or House,5600-5699,LAKEFIELD,DR
Auto Theft,"Hotel, Motel, Inn, Etc.",4400-4499,REED,RD
Auto Theft,Department or Discount Store,7300-7399,SCOTT,ST
Theft,Commercial Building,5200-5299,RIDGEWAY,DR
Theft,Residence or House,5000-5099,MALMEDY,RD
Theft,Residence or House,7000-7099,SURCOURT,-
Aggravated Assault,Residence or House,5700-5799,NORTHRIDGE,DR
Theft,Apartment Parking Lot,6000-6099,RIDGEWAY,DR
Aggravated Assault,Convenience Store,6400-6499,MYKAWA,RD
Theft,Maintenance or Building Services,9500-9599,MARTIN LUTHER KING,BLVD
Theft,Convenience Store,8100-8199,MARTIN LUTHER KING,BLVD
Theft,Residence or House,6000-6099,LYNDHURST,DR
Aggravated Assault,Residence or House,5300-5399,LYNDHURST,DR
Robbery,Barber And Beauty Shops,5800-5899,BELLFORT,ST
Theft,,6700-6799,MYKAWA,RD
Theft,Service or Gas Station,6500-6599,MARTIN LUTHER KING,BLVD
Aggravated Assault,Residence or House,5600-5699,DOULTON,DR
Theft,Miscellaneous Business (Non-Specific),5700-5799,THRUSH,DR
Aggravated Assault,Convenience Store,7300-7399,HURTGEN FOREST,RD
Aggravated Assault,"Road, Street, or Sidewalk",8100-8199,GLEN HOLLOW,DR
Theft,Residence or House,5400-5499,DOULTON,DR
Aggravated Assault,Residence or House,5600-5699,BELMARK,ST
Auto Theft,Driveway,5700-5799,REED,RD
Burglary,Residence or House,5300-5399,DOOLITTLE,BLVD
Aggravated Assault,Residence or House,5400-5499,RAPIDO,RD
Auto Theft,Driveway,5900-5999,BELDART,ST
Robbery,"Road, Street, or Sidewalk",5600-5699,WILLOW GLEN,DR
Theft,Department or Discount Store,5800-5899,BELLFORT,ST
Burglary,Residence or House,5900-5999,BELDART,ST
Theft,Residence or House,4900-4999,CHENNAULT,RD
Theft,Residence or House,6000-6099,WILLOW GLEN,DR
Robbery,Service or Gas Station,5700-5799,BELLFORT,ST
Robbery,Convenience Store Parking Lot,7300-7399,HURTGEN FOREST,RD
Aggravated Assault,"Road, Street, or Sidewalk",5900-5999,WESTOVER,ST
Theft,Driveway,5700-5799,RIDGEWAY,DR
Aggravated Assault,,5700-5799,LAKEFIELD,DR
Robbery,Restaurant or Cafeteria,6400-6499,MARTIN LUTHER KING,BLVD
Burglary,Residence or House,6100-6199,BELARBOR,ST
Rape,"Parks and Recreation, Zoo, Swimming Pool",5800-5899,SOUTHMUND,ST
Burglary,Residence or House,9300-9399,CLEARWAY,DR
Burglary,Vehicle/Auto Sales/Lease/Auto Parts Store,8000-8099,MARTIN LUTHER KING,BLVD
Theft,Residence or House,5900-5999,DOULTON,DR
Aggravated Assault,Residence or House,5900-5999,DOULTON,DR
Theft,,6100-6199,VASSER,-
Robbery,"Road, Street, or Sidewalk",8000-8099,SHARONDALE,DR
Auto Theft,Driveway,7800-7899,SHARONDALE,DR
Auto Theft,Police Station,8300-8399,MYKAWA,RD
Aggravated Assault,Apartment,6000-6099,BELARBOR,ST
Auto Theft,Driveway,8100-8199,HERSCHELWOOD,DR
Burglary,Residence or House,5500-5599,FLAMINGO,DR
Auto Theft,Residence or House,5800-5899,SOUTHGOOD,ST
Aggravated Assault,Residence or House,7300-7399,HURTGEN FOREST,RD
Aggravated Assault,Residence or House,5200-5299,RAPIDO,RD
Aggravated Assault,Residence or House,5300-5399,DOULTON,DR
Theft,Residence or House,5900-5999,SOUTHFORD,ST
Aggravated Assault,Residence or House,6100-6199,DOULTON,DR
Aggravated Assault,"Road, Street, or Sidewalk",5100-5199,BELLFORT,ST
Aggravated Assault,"Road, Street, or Sidewalk",9300-9399,CLEARWAY,DR
Auto Theft,Residence or House,7000-7099,SURCOURT,-
Aggravated Assault,Residence or House,5900-5999,SOUTHTOWN,ST
Aggravated Assault,Service or Gas Station,8100-8199,MARTIN LUTHER KING,BLVD
Theft,Restaurant or Cafeteria Parking Lot,5800-5899,KENILWOOD,DR
Aggravated Assault,"Road, Street, or Sidewalk",6700-6799,MARTIN LUTHER KING,BLVD
Theft,Service or Gas Station,8300-8399,MYKAWA,RD
Auto Theft,Driveway,5300-5399,ANZIO,RD
Aggravated Assault,Residence or House,5400-5499,RIDGEWAY,DR
Auto Theft,Driveway,5300-5399,BURMA,-
Robbery,"Road, Street, or Sidewalk",5100-5199,WINDEMERE,-
Theft,"Other, Unknown, or Not Listed",6100-6199,VASSER,-
Burglary,Residence or House,7000-7099,KASSARINE,PASS
Theft,Driveway,5800-5899,SOUTHVILLE,ST
Aggravated Assault,"Road, Street, or Sidewalk",5900-5999,SOUTHSEAS,ST
Theft,Other Parking Lot,5800-5899,BELLFORT,ST
Aggravated Assault,Apartment Rental Office,8300-8399,MYKAWA,RD
Burglary,Residence or House,6000-6099,BELMARK,ST
Auto Theft,Driveway,5600-5699,MALMEDY,RD
Aggravated Assault,Residence or House,7000-7099,SURCOURT,-
Theft,Garage or Carport,5200-5299,TARAWA,RD
Burglary,Residence or House,6100-6199,BELMARK,ST
Theft,Driveway,6000-6099,DOULTON,DR
Theft,"Road, Street, or Sidewalk",4700-4799,DOOLITTLE,BLVD
Robbery,"Road, Street, or Sidewalk",5300-5399,SOUTHLEA,ST
Auto Theft,"Road, Street, or Sidewalk",5900-5999,PERSHING,ST
Aggravated Assault,Convenience Store,8600-8699,MARTIN LUTHER KING,BLVD
Aggravated Assault,Service or Gas Station,8100-8199,MARTIN LUTHER KING,BLVD
Theft,Construction Site,5900-5999,SOUTHGOOD,ST
Theft,Miscellaneous Business (Non-Specific),6600-6699,MYKAWA,RD
Theft,"Daycare, Child Care, or Kindergarten",5700-5799,BELCREST,ST
Aggravated Assault,"Road, Street, or Sidewalk",5800-5899,PERSHING,ST
Aggravated Assault,"Road, Street, or Sidewalk",6100-6199,VASSER,-
Theft,,8300-8399,MYKAWA,RD
Theft,Residence or House,6000-6099,BELARBOR,ST
Robbery,Bank or Savings Institution Parking Lot,5700-5799,BELLFORT,ST
Auto Theft,Driveway,5900-5999,BELDART,ST
Aggravated Assault,Driveway,7600-7699,BELGARD,ST
Theft,Residence or House,6100-6199,BELARBOR,ST
Burglary,Residence or House,5400-5499,GREYLOG,DR
Theft,"Vacant Single Occ Resd(House,Townhs,Dplex)",12900-12999,LEITRIM,WAY
Aggravated Assault,"Road, Street, or Sidewalk",5200-5299,SELINSKY,RD
Aggravated Assault,Apartment,12000-12099,MARTIN LUTHER KING,BLVD
Aggravated Assault,Residence or House,5500-5599,OSPREY,DR
Burglary,Residence or House,11400-11499,MURR,WAY
Aggravated Assault,Apartment,12000-12099,MARTIN LUTHER KING,BLVD
Theft,Residence or House,12900-12999,LEITRIM,WAY
Aggravated Assault,Residence or House,10700-10799,LEITRIM,WAY
Auto Theft,Miscellaneous Business (Non-Specific),3200-3299,FUQUA,ST
Theft,"Field, Woods, Forest, Park",3800-3899,HICKOK,LN
Auto Theft,"Road, Street, or Sidewalk",11800-11899,SEGREST,DR
Aggravated Assault,"Road, Street, or Sidewalk",11300-11399,MARTIN LUTHER KING,BLVD
Aggravated Assault,Residence or House,12700-12799,FAWNWAY,DR
Theft,Residence or House,4400-4499,HOLLOWAY,DR
Aggravated Assault,Apartment,12000-12099,MARTIN LUTHER KING,BLVD
Theft,Residence or House,3500-3599,STONHAM,-
Theft,"Gym, Recreat, Club House, Indoor Pool",12100-12199,JUTLAND,RD
Theft,Convenience Store,10200-10299,CULLEN,BLVD
Aggravated Assault,Apartment,12000-12099,MARTIN LUTHER KING,BLVD
Robbery,"Road, Street, or Sidewalk",11800-11899,MARTIN LUTHER KING,BLVD
Auto Theft,Driveway,11500-11599,ROANDALE,DR
Theft,"Other, Unknown, or Not Listed",10500-10599,CULLEN,BLVD
Aggravated Assault,Residence or House,11300-11399,MURR,WAY
Theft,Residence or House,5000-5099,KILKENNY,DR
Burglary,Residence or House,3700-3799,JACOB FIELD,LN
Burglary,"Road, Street, or Sidewalk",5100-5199,ACRES,DR
Burglary,Residence or House,12700-12799,ROCKFORD,DR
Robbery,Service or Gas Station,11400-11499,MARTIN LUTHER KING,BLVD
Theft,Apartment,12000-12099,MARTIN LUTHER KING,BLVD
Theft,Convenience Store,11500-11599,CULLEN,BLVD
Theft,Residence or House,5200-5299,SELINSKY,RD
Aggravated Assault,"Road, Street, or Sidewalk",5400-5499,AIRPORT,BLVD
Theft,Convenience Store,12300-12399,CULLEN,BLVD
Aggravated Assault,"Road, Street, or Sidewalk",4600-4699,AIRPORT,BLVD
Aggravated Assault,Residence or House,10300-10399,CULLEN,BLVD
Theft,Service or Gas Station,11400-11499,MARTIN LUTHER KING,BLVD
Burglary,Apartment,12000-12099,MARTIN LUTHER KING,BLVD
Burglary,Residence or House,13000-13099,CULLEN,BLVD
Theft,Convenience Store,12300-12399,CULLEN,BLVD
Aggravated Assault,"Vacant Single Occ Resd(House,Townhs,Dplex)",4300-4399,MARCHANT,RD
Auto Theft,Driveway,4100-4199,ACRES,DR
Rape,Apartment,12400-12499,CLAYGATE,DR
Aggravated Assault,Apartment,12000-12099,MARTIN LUTHER KING,BLVD
Theft,"Church, Synagogue, or Temple Parking Lot",10800-10899,SCOTT,ST
Auto Theft,Driveway,12900-12999,SEGREST,DR
Theft,Construction Site,12300-12399,SKYVIEW MANOR,DR
Theft,Convenience Store,4200-4299,HOWCHER,-
Theft,Specialty Store (Non-Specific),12300-12399,MARTIN LUTHER KING,BLVD
Auto Theft,Driveway,4800-4899,PARADISE,LN
Auto Theft,Miscellaneous Business (Non-Specific),12900-12999,CULLEN,BLVD
Theft,Residence or House,10800-10899,SEGREST,DR
Auto Theft,"Road, Street, or Sidewalk",4100-4199,HOWCHER,-
Burglary,Residence or House,5400-5499,GREYLOG,DR
Burglary,,12900-12999,DONEGAL,WAY
Aggravated Assault,Residence or House,3600-3699,MARCHANT,RD
Theft,Residence or House,10700-10799,SOUTHVIEW,ST
Theft,Residence or House,4200-4299,BOTANY,LN
Aggravated Assault,"Road, Street, or Sidewalk",5500-5599,SELINSKY,RD
Theft,Apartment Parking Lot,12000-12099,MARTIN LUTHER KING,BLVD
Rape,Residence or House,12500-12599,SOUTH COAST,DR
Aggravated Assault,"Parks and Recreation, Zoo, Swimming Pool",12400-12499,CULLEN,BLVD
Theft,Residence or House,3800-3899,CURVEY,LN
Auto Theft,Driveway,5600-5699,PARK VILLAGE,DR
Aggravated Assault,Apartment,12000-12099,MARTIN LUTHER KING,BLVD
Theft,Commercial Parking Lot or Garage,12900-12999,SOUTHSPRING,DR
Burglary,Service or Gas Station,12800-12899,CULLEN,BLVD
Auto Theft,"Road, Street, or Sidewalk",12900-12999,ROCKFORD,DR
Theft,Hotel or Motel Parking Lot,4400-4499,HARTSVILLE,RD
Theft,"Road, Street, or Sidewalk",4200-4299,HERITAGE TRAIL,DR
Robbery,Grocery Store or Supermarket,12300-12399,MARTIN LUTHER KING,BLVD
Aggravated Assault,,12300-12399,MARTIN LUTHER KING,BLVD
Burglary,Service or Gas Station,4100-4199,AIRPORT,BLVD
Burglary,Residence or House,4100-4199,ACRES,DR
Rape,Residence or House,12500-12599,SOUTH COAST,DR
Theft,"Road, Street, or Sidewalk",11500-11599,CULLEN,BLVD
Theft,"Road, Street, or Sidewalk",11800-11899,SEGREST,DR
Theft,"Road, Street, or Sidewalk",12700-12799,SEGREST,DR
Theft,Construction Site,13400-13499,SOUTH,FWY
Robbery,Residence or House,4100-4199,MOWERY,RD
Auto Theft,Residence or House,10900-10999,SOUTHVIEW,ST
Burglary,Commercial Building,10800-10899,CULLEN,BLVD
Aggravated Assault,Residence or House,5200-5299,CANTERWAY,-
Robbery,Residence or House,5400-5499,CANTERWAY,-
Auto Theft,Driveway,11400-11499,JUTLAND,RD
Theft,"Road, Street, or Sidewalk",5200-5299,PARK VILLAGE,DR
Burglary,"Vacant Other Residential (Apartment,Dorms)",5900-5999,SELINSKY,RD
Burglary,"Vacant Storage Fac (Barn,Garage,Warehouse)",4600-4699,ALLISON,RD
Aggravated Assault,Apartment,5900-5999,SELINSKY,RD
Burglary,Apartment,5900-5999,SELINSKY,RD
Theft,Miscellaneous Business (Non-Specific),6000-6099,FUQUA,ST
Theft,Bar or Night Club Parking Lot,4600-4699,ALMEDA GENOA,RD
Auto Theft,Apartment Parking Lot,5900-5999,SELINSKY,RD
Theft,,5200-5299,PENWELL MEADOW,LN
Theft,Driveway,4600-4699,ALLISON,RD
Theft,"Parks and Recreation, Zoo, Swimming Pool",6600-6699,AIRPORT,BLVD
Theft,Convenience Store,5600-5699,AIRPORT,BLVD
Theft,,6200-6299,SCARLET,DR
Theft,"Field, Woods, Forest, Park",6500-6599,AIRPORT,BLVD
Theft,Driveway,11400-11499,LA PERLA,DR
Theft,Apartment Parking Lot,5900-5999,SELINSKY,RD
Theft,"Road, Street, or Sidewalk",5900-5999,SELINSKY,RD
Theft,Residence or House,4100-4199,OAKVIEW CREEK,LN
Burglary,Residence or House,4500-4599,ALMEDA GENOA,RD
Theft,"Road, Street, or Sidewalk",5300-5399,BEECHNUT,ST
Theft,Other Parking Lot,8800-8899,CHIMNEY ROCK,RD
Aggravated Assault,Apartment Parking Lot,8900-8999,BRAESMONT,DR
Burglary,Restaurant or Cafeteria,5000-5099,BEECHNUT,ST
Theft,Apartment Parking Lot,9100-9199,FONDREN,RD
Aggravated Assault,Apartment,5500-5599,BRAESWOOD,BLVD
Theft,Commercial Parking Lot or Garage,9700-9799,HILLCROFT,AVE
Theft,Bank or Savings Institution Parking Lot,8500-8599,FONDREN,RD
Theft,Department or Discount Store,300-399,MEYERLAND PLAZA,-
Burglary,Residence or House,5600-5699,JACKWOOD,ST
Burglary,Residence or House,5900-5999,KULDELL,DR
Theft,"Electronics Store, Electrical Supplies",200-299,MEYERLAND PLAZA,-
Theft,Strip Business Center Parking Lot,8600-8699,ENDICOTT,LN
Burglary,,9600-9699,HILLCROFT,AVE
Burglary,Garage or Carport,5600-5699,LYMBAR,DR
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",4900-4999,WIGTON,DR
Theft,Driveway,4900-4999,JASON,-
Theft,Department or Discount Store,300-399,MEYERLAND PLAZA,-
Theft,Apartment Parking Lot,8900-8999,CHIMNEY ROCK,RD
Burglary,Residence or House,5300-5399,JACKWOOD,ST
Theft,Department or Discount Store,200-299,MEYERLAND PLAZA,-
Theft,"Other, Unknown, or Not Listed",5400-5499,BRAESVALLEY,DR
Theft,Department or Discount Store,200-299,MEYERLAND PLAZA,-
Theft,Apartment Parking Lot,5500-5599,BRAESWOOD,BLVD
Theft,Department or Discount Store,300-399,MEYERLAND PLAZA,-
Theft,"Road, Street, or Sidewalk",6500-6599,WANDA,LN
Burglary,Residence or House,5500-5599,BRAESWOOD,BLVD
Theft,Convenience Store,5300-5399,BRAESWOOD,BLVD
Theft,Apartment Parking Lot,5400-5499,BRAESVALLEY,DR
Theft,Apartment Parking Lot,5500-5599,BRAESWOOD,BLVD
Burglary,Apartment,7000-7099,BISSONNET,ST
Theft,"Gym, Recreat, Club House, Indoor Pool",8600-8699,ENDICOTT,LN
Burglary,Garage or Carport,6200-6299,PAISLEY,ST
Theft,Department or Discount Store,300-399,MEYERLAND PLAZA,-
Theft,"Other, Unknown, or Not Listed",300-399,MEYERLAND PLAZA,-
Theft,Department or Discount Store,300-399,MEYERLAND PLAZA,-
Robbery,Apartment Parking Lot,9700-9799,GLENFIELD,CT
Theft,,4700-4799,BEECHNUT,ST
Burglary,Apartment,9600-9699,GLENFIELD,CT
Theft,Clothing Store,200-299,MEYERLAND PLAZA,-
Robbery,Other Parking Lot,5400-5499,BRAESWOOD,BLVD
Theft,Apartment Parking Lot,8900-8999,BRAESMONT,DR
Theft,Apartment Parking Lot,9700-9799,GLENFIELD,CT
Theft,Clothing Store,200-299,MEYERLAND PLAZA,-
Theft,Grocery Store or Supermarket,9700-9799,HILLCROFT,AVE
Aggravated Assault,"Road, Street, or Sidewalk",9100-9199,BRAESMONT,DR
Theft,Service or Gas Station,9100-9199,HILLCROFT,AVE
Theft,Mall Parking Lot,200-299,MEYERLAND PLAZA,-
Theft,Apartment Parking Lot,9100-9199,FONDREN,RD
Burglary,Residence or House,5400-5499,DARNELL,ST
Theft,Service or Gas Station,5400-5499,BRAESWOOD,BLVD
Aggravated Assault,Residence or House,5200-5299,BRAESHEATHER,DR
Theft,Apartment Parking Lot,9700-9799,GLENFIELD,CT
Theft,Apartment Parking Lot,9700-9799,GLENFIELD,CT
Aggravated Assault,Apartment,7000-7099,BISSONNET,ST
Burglary,Residence or House,5200-5299,LYMBAR,DR
Robbery,Residence or House,6200-6299,WIGTON,DR
Theft,Residence or House,4800-4899,JASON,ST
Theft,Other Parking Lot,8600-8699,ENDICOTT,LN
Theft,Miscellaneous Business (Non-Specific),9700-9799,HILLCROFT,AVE
Theft,"Gym, Recreat, Club House, Indoor Pool",1500-1599,MEYERLAND PLAZA,-
Theft,Middle School,10400-10499,MANHATTAN,DR
Theft,Apartment Parking Lot,9100-9199,FONDREN,RD
Theft,Department or Discount Store,700-799,MEYERLAND PLAZA,-
Theft,Service or Gas Station,5400-5499,BRAESWOOD,BLVD
Theft,Apartment,8900-8999,CHIMNEY ROCK,RD
Auto Theft,Auto Repair,8500-8599,HILLCROFT,AVE
Aggravated Assault,Apartment,8900-8999,BRAESMONT,DR
Rape,Apartment,9000-9099,BRAESMONT,DR
Theft,Residence or House,5400-5499,LOCH LOMOND,-
Theft,Residence or House,6000-6099,RUTHERGLENN,DR
Theft,Elementary School,8800-8899,RICE,AVE
Theft,Apartment Parking Lot,5900-5999,BRAESWOOD,BLVD
Theft,Residence or House,5500-5599,YARWELL,DR
Burglary,Residence or House,6000-6099,WILLOWBEND,BLVD
Burglary,Residence or House,5600-5699,VALKEITH,DR
Theft,Construction Site,9400-9499,GLENFIELD,CT
Theft,Restaurant or Cafeteria Parking Lot,500-599,MEYERLAND PLAZA,-
Theft,"Electronics Store, Electrical Supplies",4800-4899,BEECHNUT,ST
Theft,Residence or House,5400-5499,INDIGO,-
Robbery,Commercial Parking Lot or Garage,700-799,MEYERLAND PLAZA,-
Theft,Department or Discount Store,300-399,MEYERLAND PLAZA,-
Theft,Convenience Store Parking Lot,5300-5399,BRAESWOOD,BLVD
Robbery,Restaurant or Cafeteria,5600-5699,BEECHNUT,ST
Theft,Service or Gas Station,5300-5399,BRAESWOOD,BLVD
Theft,Restaurant or Cafeteria Parking Lot,500-599,MEYERLAND PLAZA,-
Theft,Garage or Carport,5400-5499,BRAESVALLEY,DR
Theft,Apartment Parking Lot,5500-5599,BRAESVALLEY,DR
Burglary,Apartment,5400-5499,BRAESVALLEY,DR
Theft,Driveway,9000-9099,BRAESMONT,DR
Theft,Department or Discount Store,300-399,MEYERLAND PLAZA,-
Aggravated Assault,Apartment,8900-8999,BRAESMONT,DR
Theft,"Road, Street, or Sidewalk",5700-5799,LUDINGTON,DR
Theft,Other Parking Lot,11500-11599,BURDINE,ST
Robbery,Bank or Savings Institution Parking Lot,11300-11399,CHIMNEY ROCK,RD
Aggravated Assault,"Road, Street, or Sidewalk",5500-5599,GASMER,DR
Aggravated Assault,Residence or House,5900-5999,FONTENELLE,DR
Aggravated Assault,Residence or House,6000-6099,LUDINGTON,DR
Robbery,Residence or House,12100-12199,STONE WEST,DR
Burglary,Residence or House,11000-11099,DUNLAP,ST
Theft,Apartment Parking Lot,5500-5599,GASMER,DR
Theft,Apartment Parking Lot,5000-5099,WILLOW,DR
Burglary,Residence or House,5700-5799,CARTAGENA,ST
Theft,Driveway,5900-5999,FONTENELLE,DR
Theft,Apartment,5500-5599,GASMER,DR
Theft,Residence or House,5800-5899,SOUTHMINSTER,DR
Aggravated Assault,Residence or House,5700-5799,ALVARADO,DR
Theft,Residence or House,6000-6099,EFFINGHAM,DR
Theft,Bank,5200-5299,WILLOW,DR
Auto Theft,"Other, Unknown, or Not Listed",10700-10799,CHIMNEY ROCK,RD
Theft,Condominium,11500-11599,CHIMNEY ROCK,RD
Burglary,Apartment Parking Lot,5000-5099,WILLOW,DR
Theft,Apartment,5500-5599,GASMER,DR
Burglary,Residence or House,12400-12499,ASHCROFT,DR
Aggravated Assault,Residence or House,5800-5899,EFFINGHAM,DR
Robbery,Apartment Parking Lot,5200-5299,ARBOLES,DR
Robbery,Restaurant or Cafeteria,5400-5499,AIRPORT,BLVD
Theft,Commercial Parking Lot or Garage,12600-12699,MAIN,ST
Aggravated Assault,Apartment,10700-10799,FONDREN APT,-
Theft,Barber And Beauty Shops,10400-10499,POST OAK,RD
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,5300-5399,BELLFORT,AVE
Theft,Commercial Parking Lot or Garage,5300-5399,BELLFORT,AVE
Theft,"Other, Unknown, or Not Listed",5200-5299,ARBOLES,DR
Theft,"Parks and Recreation, Zoo, Swimming Pool",5500-5599,GASMER,DR
Theft,Residence or House,11500-11599,MULLINS,DR
Theft,Other Parking Lot,12600-12699,MAIN,ST
Burglary,Apartment,5500-5599,GASMER,DR
Robbery,Commercial Building,11500-11599,CHIMNEY ROCK,RD
Theft,Laundry or Dry Cleaners Parking Lot,11200-11299,POST OAK,RD
Theft,Grocery Store or Supermarket,10300-10399,POST OAK,RD
Theft,"Road, Street, or Sidewalk",5500-5599,BRIARBEND,DR
Aggravated Assault,Strip Business Center Parking Lot,5500-5599,WILLOW,DR
Theft,Grocery Store or Supermarket,10300-10399,POST OAK,RD
Theft,Service or Gas Station,11000-11099,POST OAK,RD
Theft,Service or Gas Station,5400-5499,AIRPORT,BLVD
Theft,Commercial Parking Lot or Garage,10300-10399,POST OAK,RD
Theft,Specialty Store (Non-Specific),11500-11599,CHIMNEY ROCK,RD
Auto Theft,Residence or House,5500-5599,GASMER,DR
Theft,Apartment Parking Lot,10500-10599,POST OAK,RD
Theft,Residence or House,5200-5299,GASMER,DR
Theft,Apartment,4100-4199,BELLFORT,AVE
Theft,Miscellaneous Business (Non-Specific),UNK,BEECHNUT,ST
Theft,Miscellaneous Business (Non-Specific),3100-3199,HOLCOMBE,BLVD
Burglary,Maintenance or Building Services,3900-3999,OMEARA,DR
Theft,Residence or House,10200-10299,WOODWIND,DR
Theft,Residence or House,9700-9799,MEYER FOREST,DR
Theft,Convenience Store,4600-4699,BEECHNUT,ST
Burglary,Apartment,7300-7399,BROMPTON,ST
Theft,"Other, Unknown, or Not Listed",2700-2799,HOLCOMBE,BLVD
Theft,Residence or House,4500-4599,BRAESWOOD,BLVD
Aggravated Assault,"Road, Street, or Sidewalk",8500-8599,BLUEGATE,ST
Burglary,Apartment,7400-7499,BROMPTON,ST
Robbery,Mall Parking Lot,9700-9799,POST OAK,RD
Theft,Driveway,9900-9999,BASSOON,DR
Aggravated Assault,Grocery Store or Supermarket,4800-4899,BELLFORT,AVE
Theft,"Road, Street, or Sidewalk",9700-9799,MEYER FOREST,DR
Theft,Hotel or Motel Parking Lot,10000-10099,MAIN,ST
Burglary,Apartment,2800-2899,BELLEFONTAINE,ST
Burglary,Residence or House,4500-4599,BENNING,DR
Theft,Laundry or Dry Cleaners Parking Lot,4000-4099,BRAESWOOD,BLVD
Robbery,Apartment Parking Lot,UNK,CHARLESTON PARK,DR
Theft,Grocery Store or Supermarket,9500-9599,POST OAK,RD
Theft,Bank or Savings Institution Parking Lot,4800-4899,BELLFORT,AVE
Theft,Service or Gas Station,10700-10799,POST OAK,RD
Robbery,"Road, Street, or Sidewalk",9500-9599,MEYER FOREST,DR
Theft,"Road, Street, or Sidewalk",2600-2699,GRAMERCY,-
Theft,Other Parking Lot,7100-7199,BUFFALO SPEEDWAY,-
Theft,Department or Discount Store,9500-9599,POST OAK,RD
Burglary,"Church, Synagogue, or Temple",9900-9999,STELLA LINK,-
Theft,"Hotel, Motel, Inn, Etc.",3200-3299,LOOP,-
Theft,"Gym, Recreat, Club House, Indoor Pool",10000-10099,STELLA LINK,-
Aggravated Assault,Residence or House,11200-11299,WAXWING,-
Theft,Other Parking Lot,8700-8799,STELLA LINK,-
Robbery,Residence or House,3500-3599,OMEARA,DR
Burglary,Apartment,3800-3899,BRAESWOOD,BLVD
Burglary,Apartment,7500-7599,KIRBY,DR
Rape,"Hotel, Motel, Inn, Etc.",3200-3299,LOOP,-
Aggravated Assault,"Road, Street, or Sidewalk",8500-8599,TIMBERSIDE,DR
Aggravated Assault,Residence or House,7500-7599,BROMPTON,ST
Theft,Miscellaneous Business (Non-Specific),10500-10599,POST OAK,RD
Auto Theft,Auto Repair,11200-11299,MAIN,ST
Theft,Service or Gas Station,3200-3299,LOOP,-
Aggravated Assault,Strip Business Center Parking Lot,9800-9899,MAIN,ST
Theft,Residence or House,4000-4099,DRUMMOND,-
Theft,Apartment,4600-4699,BRAESWOOD,BLVD
Theft,Apartment Parking Lot,4600-4699,BRAESWOOD,BLVD
Theft,Residence or House,4400-4499,LEMAC,-
Auto Theft,Commercial Parking Lot or Garage,4600-4699,BEECHNUT,ST
Robbery,Service or Gas Station,10800-10899,POST OAK,RD
Theft,Residence or House,4000-4099,OMEARA,DR
Theft,Residence or House,4000-4099,WOODSHIRE,ST
Theft,Commercial Parking Lot or Garage,4700-4799,BELLFORT,AVE
Theft,Apartment Parking Lot,7500-7599,KIRBY,DR
Aggravated Assault,Apartment,4000-4099,BELLFORT,AVE
Burglary,Apartment,7100-7199,BUFFALO SPEEDWAY,-
Burglary,Apartment,7500-7599,KIRBY,DR
Theft,Grocery Store or Supermarket,4800-4899,BELLFORT,AVE
Auto Theft,"Road, Street, or Sidewalk",4100-4199,BELLFORT,AVE
Theft,Convenience Store,4800-4899,BENNING,DR
Theft,"Road, Street, or Sidewalk",4100-4199,WOODHAVEN,-
Rape,Nursing Home,2900-2999,HOLCOMBE,BLVD
Theft,Department or Discount Store,4700-4799,BELLFORT,AVE
Theft,Private School,4000-4099,CHEENA,DR
Theft,Department or Discount Store,4700-4799,BELLFORT,AVE
Theft,Service or Gas Station,9600-9699,STELLA LINK,-
Theft,"Field, Woods, Forest, Park",9800-9899,TIMBERSIDE,DR
Burglary,Apartment,7100-7199,BUFFALO SPEEDWAY,-
Theft,Residence or House,3700-3799,LINKVIEW,DR
Theft,"Road, Street, or Sidewalk",9900-9999,MAIN,ST
Burglary,Vehicle/Auto Sales/Lease/Auto Parts Store,10700-10799,POST OAK,RD
Theft,Sexually Oriented Business Parking Lot,11300-11399,MAIN,ST
Auto Theft,Commercial Parking Lot or Garage,4600-4699,BRAESWOOD,BLVD
